Photography,Rating,Location,Reviews,Price Per Day,Usefull,per day,Email_id,Contact,Instagram Link,Facebook Link,Website Link
Shinique Photography,Dehradun,No Reviews,Photo + Video,"35,000",per day,None,shiniquenolte@yahoo.com,None,https://www.instagram.com/shiniquephotography/,https://www.facebook.com/pages/category/Community/Shinique-Steyn-Photography-1549965158570907/,EXPLORE.CREATE.INSPIRE.BEAUTY.
Perfect Pixel Fotography,Ballupur,No Reviews,Photo + Video,"40,000",per day,None,perfectpixelfotography@gmail.com,7409733805,https://www.instagram.com/Perfectpixelfotography/,https://www.facebook.com/perfectpixfotobyommishra/,http://www.perfectpixelfotography.com/
R.K Studio,Dharampur,No Reviews,Photo + Video,"40,000",per day,None,None,None,None,None,None
Vibrant Pixels,Dehradun,No Reviews,Photo + Video,"65,000",per day,None,r.rajanikanta25@gmail.com,8249830460,https://www.instagram.com/vibrant_pixels/?hl=en,https://www.facebook.com/vbpixels/,http://www.vibrantpixels.co.in/
Subhash Photo Studio,Garhi Cantt,No Reviews,Photo + Video,"65,000",per day,None,subhashcolorcenter@gmail.com,None,None,https://www.facebook.com/subhashphotoplaza/,http://www.subhashphotos.com/
Kaushikee Media & Film Production,Dehradun,No Reviews,Photo + Video,"30,000",per day,None,connectkaushikee@gmail.com,7088605609,https://www.instagram.com/kaushikee_films/,https://www.facebook.com/kaushikeeFilms/,http://www.kaushikee.in/
Reflectionz,Dehradun,No Reviews,Photo + Video,"60,000",per day,None,somil@reflectionzindia.com,None,https://www.instagram.com/reflectionz.photography/?hl=en,https://www.facebook.com/Reflectionz-1511480402469498/,http://www.reflectionzindia.com/
Manish Sharma Photography,Dehradun,No Reviews,Photo + Video,"50,000",per day,None,None,9997315009,https://www.instagram.com/manishsharmaphotography1/,https://www.facebook.com/Manish-Sharma-Photography-417825641682739/,None
A H Studio & Mixing Point,Aamwala,No Reviews,Photo + Video,"50,000",per day,None,ahstudio1313@gmail.com,8881232343,https://www.instagram.com/albizuri_hombravella/?hl=en,https://www.facebook.com/WWW.AHSTUDIO.IN/,http://www.ahstudioandmixingpoint.com/
Nauteyal Studio,Garhi Cantt,No Reviews,Photo + Video,"39,000",per day,None,None,None,None,None,None
The Dslr Hunter,Dehradun,No Reviews,Photo + Video,"50,000",per day,None,None,None,None,None,None
Goyal Photo Company,Connaught Place,No Reviews,Photo + Video,"55,000",per day,None,None,None,https://www.instagram.com/goyalco.ahmedabad/?hl=en,https://www.facebook.com/goyalncoofficial/photos/,None
Lakshmi Weds Production,Dehradun,No Reviews,Photo + Video,"35,000",per day,None,None,7055006646,https://www.instagram.com/rvrpro/?hl=en,https://www.facebook.com/LWPCinematography/,None
Studio Sahib Creation,Subhash Nagar,No Reviews,Photo + Video,"40,000",per day,None,None,9411587447,None,https://www.facebook.com/Studio-sahib-creation-293164801293600/,None
