Photography,Rating,Location,Reviews,Price Per Day,Usefull,per day,Email_id,Contact,Instagram Link,Facebook Link,Website Link
Vivek Sedani Photography,Goa,No Reviews,Photo + Video,"1,10,000",per day,None,,,None,https://www.facebook.com/pages/category/Photographer/Vivek-Sedani-Photography-1428573910766387/,
SZ Photography,Ponda,No Reviews,Photo + Video,"65,000",per day,None,,,https://www.instagram.com/szphotographyandfilms/,https://www.facebook.com/sedkiphotograher/,
KZ Photography,North Goa,No Reviews,Photo Package,"15,000",per day,None,,,https://www.instagram.com/kz.photographer/?hl=en,https://www.facebook.com/pages/category/Photographer/KZ-Photography-347575165795426/,
The Click Tricks - Criss Photography,South Goa,No Reviews,Photo + Video,"30,000",per day,None,,,None,https://www.facebook.com/Theclicktricks2k14/,
Nazir Photography,South Goa,No Reviews,Photo + Video,"85,000",per day,None,,,https://www.instagram.com/nazirdigitalphotography/?hl=en,https://www.facebook.com/nzirphoto/,
Jonushka Photography Services,0.5,Goa,1 review,On Request,None,None,,,None,https://www.facebook.com/jonushkaphotography/,
Meraki Moments,North Goa,No Reviews,Photo + Video,"60,000",per day,None,,,https://www.instagram.com/themerakimoments/?hl=en,https://www.facebook.com/merakibridalja/,
Magic Weavers Studio,North Goa,No Reviews,Photo + Video,"2,65,000",per day,None,,,None,https://www.facebook.com/magicweaverstudios/,
Nitin Navelkar Photography,Goa,No Reviews,None,On Request,None,None,,,None,https://www.facebook.com/nitinnavelkarphotography/,
Image Engineers,Goa,No Reviews,Photo + Video,"55,000",per day,None,,,None,None,
Cavel_Photography,Panjim,No Reviews,Photo + Video,"50,000",per day,None,,,https://www.instagram.com/cavel_photography/?hl=bg,https://www.facebook.com/Calvinvelho/,
Pra Raj Photographer,Mapusa,No Reviews,Photo + Video,"30,000",per day,None,,,https://www.instagram.com/____capture_moments_____/?hl=en,https://www.facebook.com/Pra-Raj-Photography-1736590563322662/photos/?ref=page_internal,
Klick Digital Photo Studio,South Goa,No Reviews,Photo + Video,"30,000",per day,None,,,None,None,
TPG StudioZ,South Goa,No Reviews,Photo + Video,"1,00,000",per day,None,,,https://www.instagram.com/tpgweddingstudioz/,https://www.facebook.com/TPGweddingStudioZ/,
Mangesh Digital Studio,Mapusa,No Reviews,Photo + Video,"50,000",per day,None,,,None,https://www.facebook.com/pages/category/Photographer/Mangesh-Digital-Studio-1091478144271458/,
Memories by Nikita Henriques,Goa,No Reviews,Photo + Video,"50,000",per day,None,,,None,None,
Photooneil Photography,Panjim,No Reviews,Photo + Video,"95,000",per day,None,,,https://www.instagram.com/photooneil/?hl=en,https://www.facebook.com/photooneil/,
Madhumanda Filmwork & Photography,North Goa,No Reviews,Photo + Video,"1,20,000",per day,None,,,None,https://www.facebook.com/pages/category/Event/Madhumanda-filmwork-photography-509932269209159/,
Divkar Digital Studio,Mapusa,No Reviews,Photo + Video,"50,000",per day,None,,,None,https://www.facebook.com/pages/category/Personal-Blog/Divkar-Digital-Studio-Mapusa-Goa-Mob-8805813845-141004736618977/,
Ronan Domnic Photography,South Goa,No Reviews,Photo Package,"1,00,000",per day,None,,,None,https://m.facebook.com/FirstAIDmm/photos/ms.c.eJw9zsENADEIA8GOThDAmP4bO4WEPEfrh1liAbgUbSk~_HvN4PbspwuM6o7uM6d1XTWfCi~_B1oR1ynLJ6r3pMyW0XPO99Wo37n~_R0tTbyB7KGJyo~-.bps.a.890356517649895/890356750983205/?type=3&source=49&__tn__=EH-R,
RD Photography,Goa,No Reviews,Photo + Video,"80,000",per day,None,,,https://www.instagram.com/r.d.photography/,https://www.facebook.com/robert.dudek.photography/,
Sahil Sakhalkar Photography,North Goa,No Reviews,Photo + Video,"65,000",per day,None,,,https://www.instagram.com/sahilsakhalkar/?hl=en,https://www.facebook.com/pages/category/Interest/Sahil-Sakhalkar-photography-1408975205791276/,
Virendra Warang Photography,North Goa,No Reviews,Photo + Video,"75,000",per day,None,,,https://www.instagram.com/virendrawarang_photography/?hl=en,https://www.facebook.com/VirendrawarangPhotography/,
Wedding Eye Photography,Goa,No Reviews,Photo + Video,"50,000",per day,None,,,None,https://www.facebook.com/weddingeyephotographygoa/,
Eye Click Studio,Ponda,No Reviews,Photo + Video,"22,000",per day,None,,,None,https://www.facebook.com/pages/category/Photographer/Eye-Click-Photography-483231075143589/,
Siddesh Mayenkar Photography,Goa,No Reviews,Photo + Video,"45,000",per day,None,,,None,https://www.facebook.com/SiddeshMayenkarPhotography/,
Nolan Mascarenhas Photography,North Goa,No Reviews,Photo + Video,"65,000",per day,None,,,https://www.instagram.com/_nolanmascarenhasphotography_/?hl=en,https://www.facebook.com/Nolanmasky42/,
The Kreww,Goa,No Reviews,Photo + Video,"67,000",per day,None,,,None,https://www.facebook.com/thekrewwep/,
Aether Weddings,Goa,No Reviews,Photo + Video,"2,65,000",per day,None,,,https://www.instagram.com/aetherstorytelling/?hl=en,https://www.facebook.com/AetherStorytelling/,
Big Day Stories,South Goa,No Reviews,Photo + Video,"50,000",per day,None,,,https://www.instagram.com/thebigdaystory/?hl=en,https://www.facebook.com/Big-Day-Stories-106874357578204/,
Steve Slayer Studios,South Goa,No Reviews,Photo + Video,"90,000",per day,None,,,None,https://www.facebook.com/pages/category/Photographer/Steve-Slayer-Studios-2310412408992758/,
The Godinhos By Aidan & Adam,South Goa,No Reviews,Photo + Video,"50,000",per day,None,,,None,https://www.facebook.com/aidan.godinho,
Samir V. Naik Photography,Panjim,No Reviews,Photo + Video,"50,000",per day,None,,,None,https://www.facebook.com/pages/category/Product-Service/Samir-V-Naik-Photography-254349308582886/,
Photosynthesis,South Goa,No Reviews,Photo + Video,"50,000",per day,None,,,None,None,
Jude Vellis photography,South Goa,No Reviews,Photo + Video,"45,000",per day,None,,,https://www.instagram.com/jude_vellis/,https://www.facebook.com/Judevellisphotography/?ref=py_c,
Omsai Photo Studio,Mapusa,No Reviews,Photo + Video,"60,000",per day,None,,,None,https://www.facebook.com/pages/category/Photographer/Om-Sai-Photo-Studio-175429933092625/,
Avinash Ambrey Photography,North Goa,No Reviews,Photo + Video,"65,000",per day,None,,,https://www.instagram.com/avinash_ambrey_photography/?hl=en,https://www.facebook.com/AvinashAmbreyPhoto/,
Photo Dimensions,South Goa,No Reviews,Photo + Video,"40,000",per day,None,,,None,None,
Darius.N.Fernandes,Panjim,No Reviews,Photo Package,"60,000",per day,None,,,https://www.instagram.com/darius.n.fernandes/?hl=en,https://www.facebook.com/pages/category/Photographer/DariusNFernandes-359238121381058/,
Shirodkar Photographix,Ponda,No Reviews,Photo + Video,"1,00,000",per day,None,,,https://www.instagram.com/_nikhil_shirodkar_24/,https://www.facebook.com/ShirodkarPhotographixGoa/,
Redefine Creations,Panjim,No Reviews,Photo + Video,"70,000",per day,None,,,https://www.instagram.com/redefine__creations/?hl=en,https://www.facebook.com/RedefineCreation/,
Foto Manipulationz,Goa,No Reviews,None,On Request,None,None,,,None,https://www.facebook.com/fotomanipulationz,
P.Raikar Photo Studio,South Goa,No Reviews,Photo + Video,"60,000",per day,None,,,None,https://www.facebook.com/pages/category/Photographer/PRaikar-Photo-Studio-138924933353195/,
Gurudas Photo Studio,South Goa,No Reviews,Photo Package,"15,000",per day,None,,,None,https://www.facebook.com/pages/category/Business-Service/Gurudas-Photography-764699793725395/,
3rd Eye Creation,Panjim,No Reviews,Photo + Video,"30,000",per day,None,,,https://www.instagram.com/thirdeye.creations_/?hl=en,https://www.facebook.com/pages/category/Visual-Arts/Third-Eye-Creation-227407661349975/,
Vixels,North Goa,No Reviews,Photo + Video,"95,000",per day,None,,,https://www.instagram.com/vixels/?hl=en,https://www.facebook.com/vixelsstudio/,
Cam Pixels Photography,Panjim,No Reviews,Photo + Video,"80,000",per day,None,,,None,https://www.facebook.com/goaprophotographer/,
Memories,Goa,No Reviews,Photo + Video,"50,000",per day,None,,,None,None,
Brown Eye Photography,Panjim,No Reviews,Photo + Video,"55,000",per day,None,,,None,https://www.facebook.com/thebrowneyephotography/,
Rizwan Shaikh Photography,South Goa,No Reviews,Photo + Video,"1,50,000",per day,None,,,https://www.instagram.com/riz1_goa/?hl=en,https://www.facebook.com/pages/category/Photographer/Rizwan-Shaikh-Photography-1931716797128307/,
Prerana Photo Studio,North Goa,No Reviews,Photo + Video,"35,000",per day,None,,,None,https://www.facebook.com/PreranaPhotoStudio/posts/,
Picturesque,Panjim,No Reviews,Photo Package,"15,000",per day,None,,,None,None,
Cafe Fotografia,South Goa,No Reviews,Photo + Video,"28,000",per day,None,,,None,https://www.facebook.com/cafefotografiabysangamtelgu/,
Rocky Wilz Studio,Goa,No Reviews,Photo + Video,"2,65,000",per day,None,,,None,https://www.facebook.com/RockyWilz/,
Fabian Franco Photography,Goa,No Reviews,Photo + Video,"75,000",per day,None,,,None,https://www.facebook.com/fabian.franco.73307,
Deepak Videography & Photography,Panjim,No Reviews,Photo + Video,"1,00,000",per day,None,,,None,None,
PhotoPheras,South Goa,No Reviews,Photo + Video,"70,000",per day,None,,,None,https://www.facebook.com/PhotoPheras-400995080040395/,
Sudesh Majalatti Photography,South Goa,No Reviews,Photo + Video,"40,000",per day,None,,,https://www.instagram.com/sm_______photography/?hl=en,https://en-gb.facebook.com/sudesh.majilatti?fref=nf,
Rohan Harikant Pictures,Panjim,No Reviews,Photo + Video,"65,000",per day,None,,,https://www.instagram.com/rohan_harikant/,https://www.facebook.com/rohanharikantpictures/,
Aslesh Kamat Photography,South Goa,No Reviews,Photo Package,"55,000",per day,None,,,https://www.instagram.com/aslesh_kamat_photography/?hl=en,https://www.facebook.com/asleshkamat/services,
Akhil Photography,Panjim,No Reviews,Photo + Video,"35,000",per day,None,,,https://www.instagram.com/akhilphotography_ap/?hl=en,https://www.facebook.com/AkhilphotographyBBSR/,
DD Creation Photo Studio & Design,Panjim,No Reviews,Photo + Video,"30,000",per day,None,,,None,https://www.facebook.com/DDCREATION10/,
Chiquito Art,Goa,No Reviews,Photo + Video,"50,000",per day,None,,,None,https://www.facebook.com/Chiquito.Art.Center/,
Studio 21,Goa,No Reviews,Photo + Video,"95,000",per day,None,,,https://www.instagram.com/_studio_21v/?hl=en,https://www.facebook.com/studio21v/,
Vinora - Photography & Entertainment Solutions,North Goa,No Reviews,Photo Package,"25,000",per day,None,,,https://www.instagram.com/vinoraofficial/?hl=en,https://www.facebook.com/pages/category/Photographer/Vinora-321355601690501/,
Lenz Photography,South Goa,No Reviews,Photo + Video,"60,000",per day,None,,,https://www.instagram.com/lenzphotos/?hl=en,https://www.facebook.com/LenzPhotography/,
Plaza Video Shooting and Photography,Calangute,No Reviews,Photo + Video,"80,000",per day,None,,,None,None,
Savio Digital Arts,South Goa,No Reviews,Photo + Video,"65,000",per day,None,,,https://www.instagram.com/_saviosebastian_/,https://www.facebook.com/Savio-digital-arts-107690292675664/?ref=py_c,
Exodus Studio,South Goa,No Reviews,Photo + Video,"50,000",per day,None,,,None,https://www.facebook.com/ExodusStudio/,
Silhouette India,Panjim,No Reviews,Photo + Video,"50,000",per day,None,,,https://www.instagram.com/silhouetteindia/?hl=en,https://www.facebook.com/silhouetteindia/,
Sonu Photo Studio,Panjim,No Reviews,Photo Package,"50,000",per day,None,,,None,https://www.facebook.com/sonuphotos9/,
Ashok Pol Photography,South Goa,No Reviews,Photo + Video,"50,000",per day,None,,,https://www.instagram.com/ashokpol_photography/?hl=en,https://www.facebook.com/pages/category/Photographer/Ashok-Pol-Photography-1535292903437087/,
Gourav Thakur photography,South Goa,No Reviews,Photo + Video,"70,000",per day,None,,,https://www.instagram.com/thakurphotography/?hl=en,https://www.facebook.com/pages/category/Community/Professional-Photography-By-Gaurav-Thakur-1590766371228806/,
Johnwel Videography and Photography,Goa,No Reviews,Photo + Video,"1,25,000",per day,None,,,None,https://www.facebook.com/johnwelvideo/,
Sushant Naik,Goa,No Reviews,Photo + Video,"90,000",per day,None,,,https://www.instagram.com/sushionathali/?hl=en,https://www.facebook.com/public/Sushant-Naik,
Dream Wedding Servies,North Goa,No Reviews,Photo + Video,"45,000",per day,None,,,None,None,
Garreth Alphonso Photography,North Goa,No Reviews,Photo + Video,"70,000",per day,None,,,https://www.instagram.com/garrethalphonsophotography/?hl=en,https://www.facebook.com/GarrethAlphonsoPhotography/,
Aishwarya Photography,Mapusa,No Reviews,Photo + Video,"70,000",per day,None,,,https://www.instagram.com/chikoo_wild/?hl=en,https://www.facebook.com/aishwaryanayakphotography/,
Gocools Expressions Photography,Ponda,No Reviews,Photo + Video,"90,000",per day,None,,,https://www.instagram.com/p/BezYU0WBOxe/?hl=en,https://www.facebook.com/Gocools-Expressions-Photography-1486718891572006/,
Shailesh Naik Photography,North Goa,No Reviews,Photo + Video,"85,000",per day,None,,,https://www.instagram.com/shailesh_naik_photography/?hl=en,https://www.facebook.com/shaileshnaikphotography/,
PhotoPundit,Goa,No Reviews,Photo + Video,"2,50,000",per day,None,,,None,https://www.facebook.com/PhotoPundit-191784584172740/,
Redstone Photography,Panjim,No Reviews,Photo Package,"25,000",per day,None,,,https://www.instagram.com/redstonepictures/?hl=en,https://www.facebook.com/redstonephotography/,
Quick Service Photography,Panjim,No Reviews,Photo + Video,"50,000",per day,None,,,None,https://www.facebook.com/Quick-Service-268772820177965/photos/,
Deepthi Nannam Photography,South Goa,No Reviews,Photo Package,"35,000",per day,None,,,None,https://www.facebook.com/DeepthiNannamPhotography/,
Nigel D Photography,Goa,No Reviews,Photo + Video,"1,25,000",per day,None,,,https://www.instagram.com/nigeld_photography/?hl=en,https://www.facebook.com/NigelDiasPhotography/,
Poonam Photo Studio,North Goa,No Reviews,Photo + Video,"70,000",per day,None,,,None,https://www.facebook.com/pages/category/Photographer/Punam-Photo-Studio-131289734152929/,
Andrew Photography,Goa,No Reviews,Photo Package,"60,000",per day,None,,,None,https://www.facebook.com/AndrewA.Photography/,
Dark Phoenix Studio,North Goa,No Reviews,Photo + Video,"80,000",per day,None,,,https://www.instagram.com/thedarkphoenixstudio/?hl=en,https://www.facebook.com/thedarkphoenixstudio/,
Imaginfinity,Goa,No Reviews,Photo + Video,"80,000",per day,None,,,https://www.instagram.com/imaginfinity/?hl=en,https://www.facebook.com/Imaginfinityphotography/,
iDreamz Studioz,Goa,No Reviews,Photo + Video,"80,000",per day,None,,,None,https://www.facebook.com/iDreamzStudiozz/,
Sillage by Ankita,North Goa,No Reviews,Photo + Video,"68,000",per day,None,,,None,https://www.facebook.com/sillagebyankita/,
Vinodnaik Photography,Panjim,No Reviews,Photo Package,"30,000",per day,None,,,https://www.instagram.com/_v_naik/?hl=en,https://www.facebook.com/vinodnaikphotography/,
Savio Fernandes Photography,Mapusa,No Reviews,Photo + Video,"1,00,000",per day,None,,,None,https://www.facebook.com/pages/category/Art/Savio-Fernandes-Photography-1051765781695456/,
Tejas Photography,South Goa,No Reviews,Photo + Video,"45,000",per day,None,,,https://www.instagram.com/tejasshahphotography/?hl=en,https://www.facebook.com/TejasShahPhotography1996/,
Gaurav photography,South Goa,No Reviews,Photo + Video,"55,000",per day,None,,,https://www.instagram.com/shishir_gaurav/?hl=en,https://www.facebook.com/gauravstudio90/,
Alvisto Studio,Mapusa,No Reviews,Photo + Video,"1,25,000",per day,None,,,https://www.instagram.com/alvistostudio/?hl=en,https://www.facebook.com/alvistostudio/,
Datta Gawade Photography - Asmita Studio,Goa,No Reviews,Photo + Video,"60,000",per day,None,,,None,https://en-gb.facebook.com/pages/category/Photographer/dattagawadegoa/posts/,
Snaper Photography,Goa,No Reviews,Photo + Video,"50,000",per day,None,,,https://www.instagram.com/snapper.photography/?hl=en,https://www.facebook.com/thesnapperphotography/,
Andygraphy,North Goa,No Reviews,Photo + Video,"40,000",per day,None,,,https://www.instagram.com/andygraphy/?hl=en,https://www.facebook.com/Andygraphy-324028557745751/,
Vivek Gad Photography,South Goa,No Reviews,Photo + Video,"75,000",per day,None,,,https://www.instagram.com/vivekgad49/?hl=en,https://www.facebook.com/VivekGadPhotography/,
DD Studio,Mapusa,No Reviews,Photo + Video,"60,000",per day,None,,,None,https://www.facebook.com/ddstudio146/,
Samrat Photography,Mapusa,No Reviews,Photo + Video,"75,000",per day,None,,,None,https://www.facebook.com/samratbandodkarphotography/,
Super Om Studios,Ponda,No Reviews,Photo + Video,"35,000",per day,None,,,None,https://www.facebook.com/superom/,
Deep Salgaonkar Photography,Panjim,No Reviews,Photo + Video,"65,000",per day,None,,,https://www.instagram.com/deep.salgaonkar.photography/?hl=en,https://www.facebook.com/DeepSalgaonkarPhotography/,
RNaik Photo Studio,North Goa,No Reviews,Photo + Video,"60,000",per day,None,,,None,https://www.facebook.com/rnaikphoto/,
Tarang Naique Photography,South Goa,No Reviews,Photo + Video,"65,000",per day,None,,,None,https://m.facebook.com/profile.php?id=112098587109774,
The Love Story,Panjim,No Reviews,Photo + Video,"60,000",per day,None,,,None,None,
Bhaskar Gayak's Photography,South Goa,No Reviews,Photo + Video,"1,00,000",per day,None,,,None,https://www.facebook.com/Bhaskargayak1989/,
Crystal Impact Photography,South Goa,No Reviews,Photo + Video,"80,000",per day,None,,,None,https://www.facebook.com/pages/category/Photographer/Crystal-Impact-Photography-825882187557318/,
Cam Eye Films,North Goa,No Reviews,Photo + Video,"55,000",per day,None,,,None,https://www.facebook.com/cameyegoa/posts/2068203903438494,
Arsh Photography,Calangute,No Reviews,Photo Package,"25,000",per day,None,,,https://www.instagram.com/arshphotography/?hl=en,https://www.facebook.com/arshphotos/,
Santosh Kedar Photography,North Goa,No Reviews,Photo + Video,"75,000",per day,None,,,https://www.instagram.com/_santosh_kedar_/,https://www.facebook.com/SKclikzz/photos/?ref=page_internal,
Caspian Wedding,South Goa,No Reviews,Photo + Video,"45,000",per day,None,,,None,https://en-gb.facebook.com/caspianwedding.co/,
Brijesh Naik Photography,Panjim,No Reviews,Photo + Video,"65,000",per day,None,,,https://www.instagram.com/brijeshnaik.pic/?hl=en,https://m.facebook.com/BRIJESH-NAIK-PHOTOGRAPHY-370990579976072/,
Samir Adel Photography,South Goa,No Reviews,Photo + Video,"95,000",per day,None,,,https://www.instagram.com/saameradel/?hl=en,https://www.facebook.com/pages/category/Photographer/Samir-Adel-Photography-1696461627330168/,
Monteiro Photo Art,North Goa,No Reviews,Photo + Video,"90,000",per day,None,,,None,https://www.facebook.com/monteirophotoart/,
Sandeep Patil Photography,Goa,No Reviews,None,On Request,None,None,,,https://z-p42.www.instagram.com/sandeeppatilphotography/,https://www.facebook.com/sandeep.patilphotography.3/,
Saish Prabhu Photography,Ponda,No Reviews,Photo + Video,"70,000",per day,None,,,https://www.instagram.com/prabhusaish/,https://www.facebook.com/pages/category/Photographer/Saish-Prabhu-photography-1422329851316435/,
Memory Lab Studio - by Joy Mayday,Panjim,No Reviews,Photo + Video,"55,000",per day,None,,,None,None,
Antonio C. Pacheco Photography,Goa,No Reviews,Photo + Video,"1,05,000",per day,None,,,https://www.instagram.com/antoniocpacheco/?hl=en,https://www.facebook.com/pages/category/Local-Business/Antonio-C-Pachecos-House-151747284923237/,
GK Photography,Panjim,No Reviews,Photo Package,"20,000",per day,None,,,https://www.instagram.com/gkphotography.01/?hl=en,https://www.facebook.com/photographybygregk/,
Bosco Fernandes Photography,Goa,No Reviews,Photo + Video,"25,000",per day,None,,,https://www.instagram.com/bosco.ferns/?hl=en,https://www.facebook.com/pages/category/Photographer/Bosco-Fernandes-photography-1438135303115854/,
Swapnil Naik Photography,South Goa,No Reviews,Photo Package,"20,000",per day,None,,,https://www.instagram.com/naikswapnil24/?hl=en,https://www.facebook.com/swapnil.naik27/,
Agnivesh Gaonkar Photography,Mapusa,No Reviews,Photo + Video,"50,000",per day,None,,,https://www.instagram.com/vesh_photography/?hl=en,https://www.facebook.com/pages/category/Photography-Videography/Agnivesh-Gaonkar-Photography-380971765360386/,
Thedreamclickz,South Goa,No Reviews,Photo + Video,"45,000",per day,None,,,None,https://www.facebook.com/DreamclickzPhotography/likes,
Sunil Kotkar Photography,Goa,No Reviews,Photo + Video,"38,000",per day,None,,,None,https://www.facebook.com/sunil.kotkar.73307,
Reflections,South Goa,No Reviews,Photo + Video,"65,000",per day,None,,,None,None,
Ajit photography,North Goa,No Reviews,Photo + Video,"55,000",per day,None,,,https://www.instagram.com/ajitsinghphotography/?hl=en,https://www.facebook.com/ajitdazzler/,
Victor Ferrao Photography,North Goa,No Reviews,Photo + Video,"50,000",per day,None,,,https://www.instagram.com/ferraovictor/?hl=en,https://www.facebook.com/victor.ferrao.7/photos,
The Wedding Stories,South Goa,No Reviews,Photo + Video,"65,000",per day,None,,,https://www.instagram.com/theweddingstory_official/?hl=en,https://www.facebook.com/theweddingstoryfilms/,
